id,Age,Sexe,Ethnie,Etat,Signes de maladie mentale,Niveau de menace,Fuite,Camera corporelle,Categorie arme,Mois,Year,Jour du mois,Blanc,Noir,Hispanique,Natif,Asiatique,Autre
3370,31,M,Noir,PA,0,Attaque,Pas de fuite,0,Autre,2,2018,1,0.76,0.1,0.08,0.0,0.04,0.02
3371,32,M,Noir,IL,0,Attaque,A pied,0,Arme a feu,2,2018,1,0.61,0.14,0.17,0.0,0.06,0.02
3372,56,M,Blanc,OK,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,1,0.65,0.07,0.11,0.08,0.02,0.07
3373,37,M,Noir,TX,0,Attaque,A pied,0,Arme a feu,2,2018,1,0.41,0.12,0.4,0.0,0.05,0.02
3374,32,M,Blanc,KY,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,1,0.85,0.08,0.04,0.0,0.01,0.02
3375,28,M,Noir,GA,0,Autre,Autre,0,Objets tranchants,2,2018,1,0.52,0.31,0.1,0.0,0.04,0.02
3376,26,M,Blanc,MT,1,Autre,Autre,0,Arme a feu,2,2018,1,0.86,0.0,0.04,0.06,0.01,0.03
3377,27,M,Blanc,NC,1,Autre,Pas de fuite,1,Objets tranchants,2,2018,2,0.63,0.21,0.1,0.01,0.03,0.03
3379,37,M,Noir,GA,0,Attaque,A pied,0,Autre,2,2018,3,0.52,0.31,0.1,0.0,0.04,0.02
3381,43,M,Blanc,MA,0,Autre,A pied,0,Non Armé,2,2018,3,0.71,0.07,0.12,0.0,0.07,0.03
3383,49,M,Blanc,MS,0,Attaque,A pied,0,Arme a feu,2,2018,3,0.57,0.38,0.03,0.0,0.01,0.01
3382,16,M,Noir,CA,0,Autre,A pied,0,Arme a feu,2,2018,4,0.37,0.05,0.39,0.0,0.15,0.03
3384,35,M,Blanc,CA,0,Autre,Pas de fuite,0,Arme a feu,2,2018,5,0.37,0.05,0.39,0.0,0.15,0.03
3385,19,M,Hispanique,CO,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,5,0.68,0.04,0.22,0.0,0.03,0.03
3386,59,M,Blanc,FL,0,Autre,Pas de fuite,0,Non Armé,2,2018,6,0.53,0.15,0.26,0.0,0.03,0.02
3387,29,M,Hispanique,CO,0,Autre,Pas de fuite,0,Objets tranchants,2,2018,6,0.68,0.04,0.22,0.0,0.03,0.03
3389,37,M,Hispanique,CA,0,Autre,En voiture,0,Autre,2,2018,6,0.37,0.05,0.39,0.0,0.15,0.03
3390,22,M,Blanc,FL,0,Attaque,En voiture,0,Autre,2,2018,7,0.53,0.15,0.26,0.0,0.03,0.02
3392,40,M,Blanc,CA,0,Autre,Pas de fuite,0,Arme a feu,2,2018,8,0.37,0.05,0.39,0.0,0.15,0.03
3393,35,M,Hispanique,FL,1,Autre,Pas de fuite,0,Objets tranchants,2,2018,8,0.53,0.15,0.26,0.0,0.03,0.02
3394,39,M,Noir,GA,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,9,0.52,0.31,0.1,0.0,0.04,0.02
3395,36,M,Noir,GA,0,Autre,En voiture,0,Autre,2,2018,9,0.52,0.31,0.1,0.0,0.04,0.02
3402,78,M,Blanc,AZ,0,Autre,Pas de fuite,1,Arme a feu,2,2018,9,0.54,0.04,0.32,0.04,0.03,0.02
3397,25,M,Blanc,OH,0,Indetermine,A pied,0,Autre,2,2018,10,0.79,0.12,0.04,0.0,0.02,0.03
3398,41,M,Blanc,CO,0,Autre,Pas de fuite,0,Arme a feu,2,2018,10,0.68,0.04,0.22,0.0,0.03,0.03
3404,63,M,Blanc,AZ,0,Attaque,Pas de fuite,1,Arme a feu,2,2018,10,0.54,0.04,0.32,0.04,0.03,0.02
3399,48,M,Noir,FL,1,Autre,Pas de fuite,0,Objets tranchants,2,2018,10,0.53,0.15,0.26,0.0,0.03,0.02
3396,42,M,Blanc,VT,1,Autre,Pas de fuite,0,Arme a feu,2,2018,11,0.93,0.01,0.02,0.0,0.02,0.02
3400,39,M,Noir,PA,0,Attaque,A pied,0,Arme a feu,2,2018,11,0.76,0.1,0.08,0.0,0.04,0.02
3403,84,M,Blanc,FL,1,Attaque,Pas de fuite,0,Arme a feu,2,2018,12,0.53,0.15,0.26,0.0,0.03,0.02
3405,33,M,Noir,CA,0,Attaque,A pied,0,Non Armé,2,2018,13,0.37,0.05,0.39,0.0,0.15,0.03
3411,52,M,Asiatique,CO,0,Autre,Pas de fuite,0,Autre,2,2018,13,0.68,0.04,0.22,0.0,0.03,0.03
4250,48,F,Blanc,CA,0,Autre,En voiture,0,Arme a feu,2,2018,13,0.37,0.05,0.39,0.0,0.15,0.03
3413,30,M,Noir,IN,1,Attaque,Pas de fuite,0,Objets tranchants,2,2018,14,0.79,0.09,0.07,0.0,0.02,0.02
3414,29,M,Blanc,IN,0,Autre,Pas de fuite,0,Arme a feu,2,2018,14,0.79,0.09,0.07,0.0,0.02,0.02
3415,27,M,Blanc,MO,1,Attaque,Autre,0,Arme a feu,2,2018,14,0.8,0.11,0.04,0.0,0.02,0.03
3416,41,M,Blanc,AL,1,Attaque,Pas de fuite,0,Arme a feu,2,2018,14,0.66,0.26,0.04,0.0,0.01,0.02
3408,57,M,Hispanique,AZ,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,15,0.54,0.04,0.32,0.04,0.03,0.02
3417,27,M,Natif,UT,0,Attaque,En voiture,0,Arme a feu,2,2018,15,0.78,0.01,0.14,0.01,0.02,0.04
3418,58,M,Blanc,NC,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,15,0.63,0.21,0.1,0.01,0.03,0.03
3420,59,M,Blanc,FL,1,Indetermine,Autre,0,Autre,2,2018,16,0.53,0.15,0.26,0.0,0.03,0.02
3421,39,M,Blanc,WV,1,Indetermine,Autre,0,Autre,2,2018,16,0.92,0.04,0.01,0.0,0.01,0.02
3422,28,M,Noir,WV,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,17,0.92,0.04,0.01,0.0,0.01,0.02
3423,28,M,Blanc,FL,0,Autre,Pas de fuite,0,Autre,2,2018,17,0.53,0.15,0.26,0.0,0.03,0.02
3424,23,M,Hispanique,NM,0,Autre,En voiture,0,Autre,2,2018,17,0.37,0.02,0.49,0.09,0.02,0.02
3425,55,M,Blanc,OK,1,Attaque,Pas de fuite,0,Arme a feu,2,2018,17,0.65,0.07,0.11,0.08,0.02,0.07
3426,33,M,Hispanique,TX,0,Attaque,En voiture,0,Arme a feu,2,2018,18,0.41,0.12,0.4,0.0,0.05,0.02
3407,23,M,Hispanique,TX,1,Attaque,Autre,0,Arme a feu,2,2018,19,0.41,0.12,0.4,0.0,0.05,0.02
3412,45,M,Noir,TX,0,Autre,A pied,1,Objets tranchants,2,2018,19,0.41,0.12,0.4,0.0,0.05,0.02
3427,37,M,Noir,MD,0,Attaque,En voiture,0,Arme a feu,2,2018,21,0.5,0.29,0.1,0.0,0.06,0.03
3428,21,M,Noir,AL,0,Attaque,A pied,0,Arme a feu,2,2018,21,0.66,0.26,0.04,0.0,0.01,0.02
3429,27,M,Blanc,ND,0,Attaque,En voiture,0,Arme a feu,2,2018,21,0.84,0.03,0.04,0.05,0.02,0.02
3430,39,M,Noir,AZ,0,Attaque,En voiture,0,Arme a feu,2,2018,21,0.54,0.04,0.32,0.04,0.03,0.02
3440,37,M,Noir,MS,0,Attaque,A pied,0,Arme a feu,2,2018,21,0.57,0.38,0.03,0.0,0.01,0.01
3441,22,M,Noir,TX,0,Autre,En voiture,0,Non Armé,2,2018,21,0.41,0.12,0.4,0.0,0.05,0.02
3431,26,M,Noir,TN,0,Autre,Autre,0,Arme a feu,2,2018,22,0.74,0.17,0.05,0.0,0.02,0.02
3432,27,M,Blanc,AZ,0,Autre,A pied,0,Arme a feu,2,2018,22,0.54,0.04,0.32,0.04,0.03,0.02
3434,37,M,Noir,VA,0,Autre,A pied,0,Non Armé,2,2018,23,0.62,0.19,0.1,0.0,0.07,0.04
3435,58,M,Blanc,IN,0,Autre,Pas de fuite,0,Autre,2,2018,23,0.79,0.09,0.07,0.0,0.02,0.02
4247,62,M,Blanc,WV,0,Attaque,Pas de fuite,1,Autre,2,2018,24,0.92,0.04,0.01,0.0,0.01,0.02
3442,25,M,Noir,OK,0,Attaque,Pas de fuite,0,Objets tranchants,2,2018,25,0.65,0.07,0.11,0.08,0.02,0.07
3444,36,M,Blanc,WY,0,Autre,A pied,0,Objets tranchants,2,2018,25,0.84,0.0,0.1,0.02,0.01,0.02
3445,37,M,Hispanique,CA,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,25,0.37,0.05,0.39,0.0,0.15,0.03
3437,27,M,Blanc,OH,0,Attaque,A pied,0,Arme a feu,2,2018,26,0.79,0.12,0.04,0.0,0.02,0.03
3438,37,M,Blanc,AZ,0,Attaque,Autre,0,Arme a feu,2,2018,26,0.54,0.04,0.32,0.04,0.03,0.02
3439,25,M,Blanc,KS,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,26,0.76,0.05,0.12,0.01,0.03,0.03
3446,40,M,Noir,MO,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,26,0.8,0.11,0.04,0.0,0.02,0.03
3443,22,M,Blanc,CA,1,Autre,Pas de fuite,1,Objets tranchants,2,2018,26,0.37,0.05,0.39,0.0,0.15,0.03
3447,29,M,Noir,TX,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,27,0.41,0.12,0.4,0.0,0.05,0.02
3448,20,M,Blanc,SC,0,Autre,En voiture,1,Arme a feu,2,2018,27,0.64,0.26,0.06,0.0,0.02,0.02
3449,33,M,Blanc,ID,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,27,0.82,0.01,0.13,0.01,0.02,0.02
3450,48,M,Noir,FL,0,Attaque,Pas de fuite,0,Arme a feu,2,2018,28,0.53,0.15,0.26,0.0,0.03,0.02
4249,47,M,Hispanique,CO,0,Autre,Pas de fuite,0,Autre,2,2018,28,0.68,0.04,0.22,0.0,0.03,0.03
3451,40,M,Noir,VA,0,Autre,En voiture,0,Objets tranchants,3,2018,1,0.62,0.19,0.1,0.0,0.07,0.04
3466,29,M,Hispanique,AZ,0,Autre,Pas de fuite,0,Autre,3,2018,1,0.54,0.04,0.32,0.04,0.03,0.02
3453,29,M,Hispanique,PA,0,Autre,Pas de fuite,0,Autre,3,2018,2,0.76,0.1,0.08,0.0,0.04,0.02
3454,44,M,Blanc,AZ,0,Attaque,A pied,0,Arme a feu,3,2018,2,0.54,0.04,0.32,0.04,0.03,0.02
3458,36,M,Blanc,AZ,0,Autre,Pas de fuite,0,Objets tranchants,3,2018,2,0.54,0.04,0.32,0.04,0.03,0.02
3460,48,M,Blanc,AZ,0,Autre,Pas de fuite,0,Arme a feu,3,2018,2,0.54,0.04,0.32,0.04,0.03,0.02
3465,49,M,Noir,TX,0,Attaque,Pas de fuite,1,Autre,3,2018,2,0.41,0.12,0.4,0.0,0.05,0.02
3455,38,F,Hispanique,AZ,0,Autre,Pas de fuite,0,Autre,3,2018,3,0.54,0.04,0.32,0.04,0.03,0.02
3467,41,M,Noir,MS,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,3,0.57,0.38,0.03,0.0,0.01,0.01
3462,37,M,Hispanique,PA,0,Autre,Pas de fuite,0,Autre,3,2018,4,0.76,0.1,0.08,0.0,0.04,0.02
3452,28,M,Blanc,ID,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,5,0.82,0.01,0.13,0.01,0.02,0.02
3461,33,M,Blanc,GA,0,Attaque,Pas de fuite,0,Autre,3,2018,5,0.52,0.31,0.1,0.0,0.04,0.02
3463,44,M,Blanc,FL,1,Autre,A pied,0,Objets tranchants,3,2018,5,0.53,0.15,0.26,0.0,0.03,0.02
3464,65,M,Blanc,AL,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,5,0.66,0.26,0.04,0.0,0.01,0.02
3472,35,M,Blanc,KY,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,5,0.85,0.08,0.04,0.0,0.01,0.02
3474,25,M,Blanc,NM,0,Autre,Pas de fuite,0,Objets tranchants,3,2018,5,0.37,0.02,0.49,0.09,0.02,0.02
3475,40,M,Blanc,IN,0,Attaque,Pas de fuite,1,Arme a feu,3,2018,6,0.79,0.09,0.07,0.0,0.02,0.02
3476,36,M,Blanc,IN,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,6,0.79,0.09,0.07,0.0,0.02,0.02
3477,55,M,Blanc,CO,0,Attaque,A pied,0,Arme a feu,3,2018,6,0.68,0.04,0.22,0.0,0.03,0.03
3478,19,M,Hispanique,CA,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,6,0.37,0.05,0.39,0.0,0.15,0.03
3480,70,M,Blanc,TX,0,Autre,Pas de fuite,0,Arme a feu,3,2018,6,0.41,0.12,0.4,0.0,0.05,0.02
3481,37,M,Noir,MO,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,6,0.8,0.11,0.04,0.0,0.02,0.03
3479,53,M,Blanc,CA,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,7,0.37,0.05,0.39,0.0,0.15,0.03
4252,84,F,Blanc,TX,0,Autre,Pas de fuite,0,Non Armé,3,2018,7,0.41,0.12,0.4,0.0,0.05,0.02
3482,46,M,Hispanique,TX,1,Autre,Pas de fuite,0,Autre,3,2018,7,0.41,0.12,0.4,0.0,0.05,0.02
3483,29,M,Noir,VA,0,Attaque,Autre,0,Arme a feu,3,2018,8,0.62,0.19,0.1,0.0,0.07,0.04
3494,27,M,Natif,AK,0,Attaque,A pied,0,Arme a feu,3,2018,8,0.6,0.03,0.07,0.16,0.06,0.08
3485,32,F,Blanc,FL,0,Autre,Pas de fuite,0,Objets tranchants,3,2018,9,0.53,0.15,0.26,0.0,0.03,0.02
3492,27,M,Hispanique,AZ,0,Attaque,A pied,0,Arme a feu,3,2018,9,0.54,0.04,0.32,0.04,0.03,0.02
4253,38,M,Asiatique,TX,0,Attaque,Pas de fuite,0,Objets tranchants,3,2018,9,0.41,0.12,0.4,0.0,0.05,0.02
3488,20,M,Noir,OR,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,10,0.75,0.02,0.13,0.01,0.05,0.04
3491,45,M,Hispanique,CA,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,10,0.37,0.05,0.39,0.0,0.15,0.03
3486,32,M,Blanc,CA,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,11,0.37,0.05,0.39,0.0,0.15,0.03
3498,48,M,Hispanique,NM,0,Autre,A pied,0,Arme a feu,3,2018,11,0.37,0.02,0.49,0.09,0.02,0.02
3499,57,M,Hispanique,TX,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,11,0.41,0.12,0.4,0.0,0.05,0.02
3487,34,F,Noir,IL,1,Autre,En voiture,1,Objets tranchants,3,2018,12,0.61,0.14,0.17,0.0,0.06,0.02
3489,16,M,Blanc,MI,1,Attaque,A pied,0,Arme a feu,3,2018,12,0.75,0.14,0.05,0.0,0.03,0.03
3490,47,M,Blanc,MI,0,Attaque,A pied,0,Arme a feu,3,2018,12,0.75,0.14,0.05,0.0,0.03,0.03
3495,61,M,Blanc,NC,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,12,0.63,0.21,0.1,0.01,0.03,0.03
3496,32,M,Blanc,ND,0,Attaque,En voiture,0,Autre,3,2018,12,0.84,0.03,0.04,0.05,0.02,0.02
4251,31,M,Blanc,CO,0,Autre,Pas de fuite,0,Arme a feu,3,2018,12,0.68,0.04,0.22,0.0,0.03,0.03
3497,46,M,Noir,NY,0,Attaque,Pas de fuite,0,Autre,3,2018,12,0.55,0.14,0.19,0.0,0.09,0.03
3503,27,M,Noir,CA,1,Attaque,A pied,0,Autre,3,2018,12,0.37,0.05,0.39,0.0,0.15,0.03
3501,31,M,Blanc,UT,0,Autre,Pas de fuite,0,Arme a feu,3,2018,13,0.78,0.01,0.14,0.01,0.02,0.04
3500,26,M,Blanc,OR,0,Autre,A pied,0,Autre,3,2018,14,0.75,0.02,0.13,0.01,0.05,0.04
3511,31,M,Noir,LA,1,Attaque,Pas de fuite,0,Non Armé,3,2018,14,0.59,0.32,0.05,0.01,0.02,0.02
3514,27,M,Noir,AZ,0,Attaque,Pas de fuite,0,Non Armé,3,2018,15,0.54,0.04,0.32,0.04,0.03,0.02
3507,49,M,Noir,TN,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,16,0.74,0.17,0.05,0.0,0.02,0.02
3508,26,M,Blanc,TN,1,Autre,A pied,0,Objets tranchants,3,2018,16,0.74,0.17,0.05,0.0,0.02,0.02
3510,28,M,Blanc,WA,1,Autre,Pas de fuite,0,Objets tranchants,3,2018,16,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
3512,62,M,Blanc,NC,0,Autre,Autre,0,Autre,3,2018,16,0.63,0.21,0.1,0.01,0.03,0.03
3504,50,M,Hispanique,CA,0,Autre,En voiture,0,Arme a feu,3,2018,17,0.37,0.05,0.39,0.0,0.15,0.03
3506,23,M,Noir,CA,0,Autre,A pied,1,Non Armé,3,2018,18,0.37,0.05,0.39,0.0,0.15,0.03
3509,40,M,Hispanique,CA,0,Autre,A pied,0,Objets tranchants,3,2018,18,0.37,0.05,0.39,0.0,0.15,0.03
3516,50,M,Natif,KY,0,Attaque,Autre,0,Arme a feu,3,2018,19,0.85,0.08,0.04,0.0,0.01,0.02
3517,50,M,Blanc,AR,0,Autre,Pas de fuite,0,Autre,3,2018,19,0.72,0.15,0.08,0.01,0.02,0.03
3520,27,M,Asiatique,CO,0,Autre,En voiture,0,Non Armé,3,2018,19,0.68,0.04,0.22,0.0,0.03,0.03
3515,35,M,Noir,SC,0,Autre,Pas de fuite,1,Objets tranchants,3,2018,19,0.64,0.26,0.06,0.0,0.02,0.02
3518,32,M,Blanc,KY,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,20,0.85,0.08,0.04,0.0,0.01,0.02
3519,56,M,Blanc,NC,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,20,0.63,0.21,0.1,0.01,0.03,0.03
3528,20,M,Blanc,FL,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,20,0.53,0.15,0.26,0.0,0.03,0.02
3533,56,M,Blanc,NJ,0,Autre,Pas de fuite,0,Arme a feu,3,2018,20,0.55,0.13,0.21,0.0,0.1,0.02
3523,39,M,Natif,OK,1,Attaque,Pas de fuite,1,Arme a feu,3,2018,21,0.65,0.07,0.11,0.08,0.02,0.07
3524,47,M,Blanc,OK,1,Autre,Pas de fuite,0,Objets tranchants,3,2018,21,0.65,0.07,0.11,0.08,0.02,0.07
3525,25,M,Blanc,FL,1,Attaque,Pas de fuite,0,Arme a feu,3,2018,21,0.53,0.15,0.26,0.0,0.03,0.02
3534,21,M,Asiatique,CA,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,21,0.37,0.05,0.39,0.0,0.15,0.03
4256,18,M,Hispanique,TX,0,Attaque,A pied,0,Objets tranchants,3,2018,21,0.41,0.12,0.4,0.0,0.05,0.02
3521,36,M,Hispanique,IL,0,Attaque,A pied,0,Arme a feu,3,2018,22,0.61,0.14,0.17,0.0,0.06,0.02
3529,35,M,Noir,TX,1,Attaque,Pas de fuite,0,Non Armé,3,2018,22,0.41,0.12,0.4,0.0,0.05,0.02
3522,29,M,Blanc,TX,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,23,0.41,0.12,0.4,0.0,0.05,0.02
3527,20,M,Hispanique,TX,0,Attaque,A pied,0,Arme a feu,3,2018,23,0.41,0.12,0.4,0.0,0.05,0.02
3536,30,M,Noir,FL,0,Attaque,Pas de fuite,0,Autre,3,2018,23,0.53,0.15,0.26,0.0,0.03,0.02
3541,40,M,Blanc,MI,0,Autre,En voiture,0,Autre,3,2018,23,0.75,0.14,0.05,0.0,0.03,0.03
3542,48,M,Hispanique,AZ,0,Autre,Pas de fuite,0,Autre,3,2018,23,0.54,0.04,0.32,0.04,0.03,0.02
3540,23,M,Blanc,AZ,0,Attaque,Pas de fuite,0,Objets tranchants,3,2018,23,0.54,0.04,0.32,0.04,0.03,0.02
3537,42,M,Blanc,AK,0,Attaque,Pas de fuite,0,Non Armé,3,2018,24,0.6,0.03,0.07,0.16,0.06,0.08
3538,20,M,Natif,AK,0,Autre,A pied,0,Objets tranchants,3,2018,24,0.6,0.03,0.07,0.16,0.06,0.08
3539,25,F,Blanc,OH,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,24,0.79,0.12,0.04,0.0,0.02,0.03
3535,28,M,Hispanique,TX,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,25,0.41,0.12,0.4,0.0,0.05,0.02
3543,34,M,Blanc,VA,0,Autre,En voiture,0,Arme a feu,3,2018,26,0.62,0.19,0.1,0.0,0.07,0.04
3548,41,M,Hispanique,NC,0,Attaque,Pas de fuite,1,Arme a feu,3,2018,27,0.63,0.21,0.1,0.01,0.03,0.03
3551,24,M,Blanc,FL,1,Attaque,Autre,1,Non Armé,3,2018,27,0.53,0.15,0.26,0.0,0.03,0.02
3552,29,M,Blanc,ID,0,Indetermine,Pas de fuite,0,Autre,3,2018,27,0.82,0.01,0.13,0.01,0.02,0.02
3553,33,F,Blanc,AL,0,Attaque,En voiture,0,Autre,3,2018,27,0.66,0.26,0.04,0.0,0.01,0.02
3554,44,M,Hispanique,AZ,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,27,0.54,0.04,0.32,0.04,0.03,0.02
3544,31,M,Blanc,OK,1,Autre,Pas de fuite,0,Autre,3,2018,28,0.65,0.07,0.11,0.08,0.02,0.07
3545,26,M,Blanc,PA,0,Attaque,A pied,0,Arme a feu,3,2018,28,0.76,0.1,0.08,0.0,0.04,0.02
3546,51,M,Blanc,KY,0,Attaque,Pas de fuite,0,Arme a feu,3,2018,28,0.85,0.08,0.04,0.0,0.01,0.02
3547,64,M,Blanc,AL,0,Attaque,En voiture,0,Autre,3,2018,28,0.66,0.26,0.04,0.0,0.01,0.02
3549,29,M,Blanc,SC,1,Autre,En voiture,0,Arme a feu,3,2018,28,0.64,0.26,0.06,0.0,0.02,0.02
3550,61,M,Blanc,AZ,0,Autre,Pas de fuite,0,Objets tranchants,3,2018,28,0.54,0.04,0.32,0.04,0.03,0.02
3555,44,M,Hispanique,TX,1,Attaque,Autre,1,Arme a feu,3,2018,29,0.41,0.12,0.4,0.0,0.05,0.02
3556,39,M,Noir,WV,1,Attaque,En voiture,0,Arme a feu,3,2018,29,0.92,0.04,0.01,0.0,0.01,0.02
3559,35,M,Blanc,TN,0,Autre,Autre,0,Arme a feu,3,2018,29,0.74,0.17,0.05,0.0,0.02,0.02
3557,39,M,Blanc,NV,0,Autre,Pas de fuite,1,Objets tranchants,3,2018,29,0.49,0.09,0.29,0.01,0.08,0.05
3560,60,M,Noir,NC,0,Autre,Pas de fuite,0,Arme a feu,3,2018,30,0.63,0.21,0.1,0.01,0.03,0.03
3568,42,M,Blanc,CA,0,Autre,Pas de fuite,0,Autre,3,2018,30,0.37,0.05,0.39,0.0,0.15,0.03
3567,27,M,Blanc,OK,0,Attaque,Pas de fuite,0,Objets tranchants,3,2018,31,0.65,0.07,0.11,0.08,0.02,0.07
3576,21,M,Hispanique,NV,0,Attaque,Pas de fuite,0,Autre,3,2018,31,0.49,0.09,0.29,0.01,0.08,0.05
3561,33,M,Hispanique,TX,0,Autre,Pas de fuite,0,Arme a feu,4,2018,1,0.41,0.12,0.4,0.0,0.05,0.02
3562,60,M,Noir,LA,0,Attaque,Pas de fuite,0,Arme a feu,4,2018,1,0.59,0.32,0.05,0.01,0.02,0.02
3563,24,M,Blanc,LA,0,Attaque,En voiture,0,Arme a feu,4,2018,1,0.59,0.32,0.05,0.01,0.02,0.02
3564,41,M,Noir,FL,0,Attaque,En voiture,0,Arme a feu,4,2018,1,0.53,0.15,0.26,0.0,0.03,0.02
3565,41,M,Noir,NC,0,Autre,Pas de fuite,0,Objets tranchants,4,2018,1,0.63,0.21,0.1,0.01,0.03,0.03
3566,34,M,Noir,MI,1,Attaque,Pas de fuite,0,Arme a feu,4,2018,1,0.75,0.14,0.05,0.0,0.03,0.03
3572,23,M,Hispanique,TX,1,Autre,Pas de fuite,0,Objets tranchants,4,2018,1,0.41,0.12,0.4,0.0,0.05,0.02
3573,38,M,Blanc,MO,0,Autre,Autre,0,Objets tranchants,4,2018,1,0.8,0.11,0.04,0.0,0.02,0.03
4255,58,M,Blanc,AZ,0,Autre,A pied,0,Arme a feu,4,2018,1,0.54,0.04,0.32,0.04,0.03,0.02
3579,49,M,Blanc,AL,1,Indetermine,Pas de fuite,1,Arme a feu,4,2018,3,0.66,0.26,0.04,0.0,0.01,0.02
3574,27,M,Noir,OK,1,Autre,Pas de fuite,0,Objets tranchants,4,2018,4,0.65,0.07,0.11,0.08,0.02,0.07
3575,34,M,Hispanique,TX,0,Autre,A pied,0,Arme a feu,4,2018,4,0.41,0.12,0.4,0.0,0.05,0.02
3577,34,M,Noir,NY,1,Attaque,Pas de fuite,0,Autre,4,2018,4,0.55,0.14,0.19,0.0,0.09,0.03
3581,44,F,Blanc,AZ,0,Attaque,Pas de fuite,0,Arme a feu,4,2018,4,0.54,0.04,0.32,0.04,0.03,0.02
3584,30,M,Blanc,AZ,0,Attaque,A pied,0,Arme a feu,4,2018,4,0.54,0.04,0.32,0.04,0.03,0.02
3578,81,M,Blanc,NY,0,Attaque,Pas de fuite,0,Arme a feu,4,2018,5,0.55,0.14,0.19,0.0,0.09,0.03
3582,40,M,Blanc,PA,0,Attaque,Pas de fuite,0,Arme a feu,4,2018,5,0.76,0.1,0.08,0.0,0.04,0.02
3583,27,M,Noir,IN,0,Autre,Pas de fuite,0,Objets tranchants,4,2018,5,0.79,0.09,0.07,0.0,0.02,0.02
3586,26,M,Noir,CA,0,Attaque,Pas de fuite,0,Autre,4,2018,5,0.37,0.05,0.39,0.0,0.15,0.03
3587,18,M,Asiatique,CA,0,Attaque,A pied,0,Arme a feu,4,2018,5,0.37,0.05,0.39,0.0,0.15,0.03
3623,59,M,Blanc,WV,0,Autre,A pied,1,Arme a feu,4,2018,5,0.92,0.04,0.01,0.0,0.01,0.02
4259,56,M,Hispanique,IN,1,Autre,Pas de fuite,0,Objets tranchants,4,2018,5,0.79,0.09,0.07,0.0,0.02,0.02
4260,22,M,Hispanique,NV,1,Attaque,Pas de fuite,0,Arme a feu,4,2018,5,0.49,0.09,0.29,0.01,0.08,0.05
3589,34,M,Asiatique,NV,0,Attaque,Pas de fuite,0,Arme a feu,4,2018,6,0.49,0.09,0.29,0.01,0.08,0.05
3590,23,M,Blanc,AR,0,Attaque,A pied,0,Objets tranchants,4,2018,6,0.72,0.15,0.08,0.01,0.02,0.03
4258,36,M,Blanc,WA,0,Attaque,Pas de fuite,0,Arme a feu,4,2018,6,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
3591,48,M,Blanc,OR,1,Autre,Autre,0,Objets tranchants,4,2018,7,0.75,0.02,0.13,0.01,0.05,0.04
3592,33,M,Blanc,CA,0,Attaque,Pas de fuite,0,Arme a feu,4,2018,7,0.37,0.05,0.39,0.0,0.15,0.03
3593,24,M,Hispanique,CA,0,Attaque,Pas de fuite,0,Autre,4,2018,8,0.37,0.05,0.39,0.0,0.15,0.03
3594,25,M,Noir,VA,0,Autre,Autre,1,Non Armé,4,2018,8,0.62,0.19,0.1,0.0,0.07,0.04
3595,20,M,Noir,UT,0,Autre,A pied,1,Autre,4,2018,8,0.78,0.01,0.14,0.01,0.02,0.04
3596,45,M,Blanc,KY,0,Autre,Pas de fuite,1,Autre,4,2018,8,0.85,0.08,0.04,0.0,0.01,0.02
3599,29,M,Blanc,CA,0,Autre,A pied,1,Arme a feu,4,2018,9,0.37,0.05,0.39,0.0,0.15,0.03
